,dHex_count,HexNAc_count,NeuAc_count,Hex_count,mass,Glycan_type,Intensity,Rsquared,Sample_collection_time,Sample_name,Sample_collection
9415,0,-2,0,2,1987.951,High mannose,534.036140904682,0.996453395132604,24plus0,P31,P31-24plus0
9416,1,0,0,-1,2039.994,Truncated,127.303379256807,0.98825467806705,24plus0,P31,P31-24plus0
9417,0,0,0,0,2070.0046,Bi,56.2559140018016,0.980569512322834,24plus0,P31,P31-24plus0
9418,1,1,0,-2,2081.0206,Truncated,99.0649051567177,0.976875916506416,24plus0,P31,P31-24plus0
9419,0,1,0,-1,2111.0312,Truncated,21.6600601466153,0.993406016611593,24plus0,P31,P31-24plus0
9420,1,-1,1,-1,2156.0414,Mono,150.762584938729,0.981632292510027,24plus0,P31,P31-24plus0
9421,0,-2,0,3,2192.051,High mannose,589.563000297649,0.992674537437437,24plus0,P31,P31-24plus0
9422,1,0,0,0,2244.0938,Bi,109.620851892026,0.98693298334523,24plus0,P31,P31-24plus0
9423,1,1,0,-1,2285.1204,Truncated,110.869419561961,0.991545723805894,24plus0,P31,P31-24plus0
9424,0,1,0,0,2315.131,Bi,14.6027365850855,0.998873376268653,24plus0,P31,P31-24plus0
9425,0,-1,1,1,2390.1518,Hybrid,20.8010786999966,0.906479765009247,24plus0,P31,P31-24plus0
9426,0,-2,0,4,2396.151,High mannose,345.496936089811,0.981354114338427,24plus0,P31,P31-24plus0
9427,1,0,1,-1,2401.1678,Truncated,46.1650325989603,0.974107441274294,24plus0,P31,P31-24plus0
9428,2,0,0,0,2418.183,Bi,45.9761424150294,0.963392890815166,24plus0,P31,P31-24plus0
9429,0,0,1,0,2431.1784,Bi,76.8817467414274,0.995661342437334,24plus0,P31,P31-24plus0
9430,1,1,0,0,2489.2202,Bi,62.7581375060008,0.98544003458191,24plus0,P31,P31-24plus0
9431,0,0,0,0,2519.2308,Tri,13.442837781348,0.989796462627635,24plus0,P31,P31-24plus0
9432,1,-1,1,1,2564.241,Hybrid,22.9928534123443,0.990568744924176,24plus0,P31,P31-24plus0
9433,3,0,0,0,2592.2722,Bi,39.4626195423375,0.97375483597333,24plus0,P31,P31-24plus0
9434,1,0,1,0,2605.2676,Bi,166.627807668488,0.993384724533914,24plus0,P31,P31-24plus0
9435,1,1,1,-1,2646.2942,Truncated,30.838979701693,0.993292155630443,24plus0,P31,P31-24plus0
9436,2,1,0,0,2663.3094,Bi,23.825779966416,0.966523242021256,24plus0,P31,P31-24plus0
9437,3,2,0,-2,2674.3254,LacdiNAc,4.51327039593791,0.943856148766849,24plus0,P31,P31-24plus0
9438,0,1,1,0,2676.3048,Bi,14.4646972360038,0.943856148766849,24plus0,P31,P31-24plus0
9439,1,0,0,0,2693.32,Tri,15.1973544707719,0.962574298573136,24plus0,P31,P31-24plus0
9440,0,1,0,0,2764.3572,Tri,8.99582354385934,0.959992879850713,24plus0,P31,P31-24plus0
9441,4,0,0,0,2766.3614,Bi,4.0382703460766,0.959992879850713,24plus0,P31,P31-24plus0
9442,2,0,1,0,2779.3568,Bi,152.307166125765,0.979503408760474,24plus0,P31,P31-24plus0
9443,0,0,2,0,2792.3522,Bi,242.844394217037,0.998927379232841,24plus0,P31,P31-24plus0
9444,3,0,0,1,2796.372,Bi,6.14220767142552,0.998927379232841,24plus0,P31,P31-24plus0
9445,4,1,0,-1,2807.388,LacdiNAc,17.6285480711362,0.988642675992283,24plus0,P31,P31-24plus0
9446,1,0,1,1,2809.3674,Bi,14.0640850361583,0.988642675992283,24plus0,P31,P31-24plus0
9447,3,1,0,0,2837.3986,Bi,33.8292389158777,0.992283533408903,24plus0,P31,P31-24plus0
9448,4,2,0,-2,2848.4146,LacdiNAc,3.71724963350437,0.99828563445786,24plus0,P31,P31-24plus0
9449,1,1,1,0,2850.394,Bi,76.501262274254,0.99828563445786,24plus0,P31,P31-24plus0
9450,0,0,1,0,2880.4046,Tri,19.2088529070718,0.978695487426806,24plus0,P31,P31-24plus0
9451,2,2,0,0,2908.4358,Bi,7.4539917495267,0.941275273589567,24plus0,P31,P31-24plus0
9452,3,0,1,0,2953.446,Bi,18.3734816103868,0.907263610963227,24plus0,P31,P31-24plus0
9453,1,0,2,0,2966.4414,Bi,124.890410576989,0.997642251017979,24plus0,P31,P31-24plus0
9454,0,0,0,0,2968.457,Tetra,2.56344406704306,0.997642251017979,24plus0,P31,P31-24plus0
9455,4,0,0,1,2970.4612,Bi,2.24933901706561,0.997642251017979,24plus0,P31,P31-24plus0
9456,5,1,0,-1,2981.4772,LacdiNAc,8.29891186895734,0.973387556187522,24plus0,P31,P31-24plus0
9457,2,0,1,1,2983.4566,Bi,6.3550765409424,0.973387556187522,24plus0,P31,P31-24plus0
9458,4,1,0,0,3011.4878,Bi,16.289219744441,0.969114678551555,24plus0,P31,P31-24plus0
9459,5,2,0,-2,3022.5038,LacdiNAc,2.14984947688732,0.982139006341179,24plus0,P31,P31-24plus0
9460,2,1,1,0,3024.4832,Bi,17.6523562013568,0.982139006341179,24plus0,P31,P31-24plus0
9461,3,2,1,-2,3035.4992,LacdiNAc,0.892783054543416,0.964054341317429,24plus0,P31,P31-24plus0
9462,0,1,2,0,3037.4786,Bi,5.89466726049465,0.964054341317429,24plus0,P31,P31-24plus0
9463,3,0,0,0,3041.4984,Tri,15.9315159981203,0.964054341317429,24plus0,P31,P31-24plus0
9464,1,0,1,0,3054.4938,Tri,22.2020785501559,0.952955847163943,24plus0,P31,P31-24plus0
9465,2,1,0,0,3112.5356,Tri,5.43682274073965,0.937619608129084,24plus0,P31,P31-24plus0
9466,2,0,2,0,3140.5306,Bi,26.7100231712092,0.997080195464349,24plus0,P31,P31-24plus0
9467,1,0,0,0,3142.5462,Tetra,4.73522498582509,0.997080195464349,24plus0,P31,P31-24plus0
9468,5,0,0,1,3144.5504,Bi,0.312477809894073,0.997080195464349,24plus0,P31,P31-24plus0
9469,3,1,1,0,3198.5724,Bi,17.2585173633287,0.98828786534185,24plus0,P31,P31-24plus0
9470,1,1,2,0,3211.5678,Bi,36.2108521429324,0.996042323792701,24plus0,P31,P31-24plus0
9471,0,1,0,0,3213.5834,Tetra,0.0,0.996042323792701,24plus0,P31,P31-24plus0
9472,4,0,0,0,3215.5876,Tri,9.68869679695637,0.996042323792701,24plus0,P31,P31-24plus0
9473,2,0,1,0,3228.583,Tri,22.1843316563147,0.96779595034869,24plus0,P31,P31-24plus0
9474,0,0,2,0,3241.5784,Tri,22.549396210437,0.991200534838722,24plus0,P31,P31-24plus0
9475,3,0,0,1,3245.5982,Tri,3.29870324660277,0.991200534838722,24plus0,P31,P31-24plus0
9476,4,2,0,0,3256.6142,Bi,7.81542328753483,0.982452163717263,24plus0,P31,P31-24plus0
9477,1,0,1,1,3258.5936,Tri,2.81476590378475,0.982452163717263,24plus0,P31,P31-24plus0
9478,3,1,0,0,3286.6248,Tri,5.94398854562231,0.950232903257102,24plus0,P31,P31-24plus0
9479,1,1,1,0,3299.6202,Tri,4.59339452345995,0.958988155877281,24plus0,P31,P31-24plus0
9480,3,0,2,0,3314.6198,Bi,14.4724354629707,0.98861783395894,24plus0,P31,P31-24plus0
9481,2,0,0,0,3316.6354,Tetra,4.36133784004,0.98861783395894,24plus0,P31,P31-24plus0
9482,3,3,0,0,3327.6514,Bi,2.38361510628382,0.946702541807048,24plus0,P31,P31-24plus0
9483,0,0,1,0,3329.6308,Tetra,5.36052560703241,0.946702541807048,24plus0,P31,P31-24plus0
9484,4,0,1,1,3331.635,Bi,1.30855458064216,0.946702541807048,24plus0,P31,P31-24plus0
9485,4,1,1,0,3372.6616,Bi,8.97653464804068,0.983861579084418,24plus0,P31,P31-24plus0
9486,2,1,2,0,3385.657,Bi,4.68137566906874,0.970000858942614,24plus0,P31,P31-24plus0
9487,1,1,0,0,3387.6726,Tetra,1.58368424971924,0.970000858942614,24plus0,P31,P31-24plus0
9488,5,0,0,0,3389.6768,Tri,2.44774777873079,0.970000858942614,24plus0,P31,P31-24plus0
9489,3,0,1,0,3402.6722,Tri,21.8878690687397,0.970366914074855,24plus0,P31,P31-24plus0
9490,1,0,2,0,3415.6676,Tri,15.3117716515828,0.991836399599738,24plus0,P31,P31-24plus0
9491,0,0,0,0,3417.6832,Penta,1.60460641839127,0.991836399599738,24plus0,P31,P31-24plus0
9492,4,0,0,1,3419.6874,Tri,1.89779756387479,0.991836399599738,24plus0,P31,P31-24plus0
9493,5,2,0,0,3430.7034,Bi,3.94797540774372,0.941770680698266,24plus0,P31,P31-24plus0
9494,2,0,1,1,3432.6828,Tri,1.9914724020562,0.941770680698266,24plus0,P31,P31-24plus0
9495,4,1,0,0,3460.714,Tri,7.49272243044889,0.963824934289674,24plus0,P31,P31-24plus0
9496,0,1,2,0,3486.7048,Tri,1.50346864647621,0.967668344431548,24plus0,P31,P31-24plus0
9497,3,0,0,0,3490.7246,Tetra,4.96276768928138,0.967668344431548,24plus0,P31,P31-24plus0
9498,4,3,0,0,3501.7406,Bi,2.53633562256194,0.97333708188639,24plus0,P31,P31-24plus0
9499,1,0,1,0,3503.72,Tetra,7.66577822246301,0.97333708188639,24plus0,P31,P31-24plus0
9500,3,1,2,0,3559.7462,Bi,3.66562011949392,0.927999035039277,24plus0,P31,P31-24plus0
9501,2,1,0,0,3561.7618,Tetra,0.564661652020815,0.927999035039277,24plus0,P31,P31-24plus0
9502,6,0,0,0,3563.766,Tri,1.51080932812987,0.927999035039277,24plus0,P31,P31-24plus0
9503,0,1,1,0,3574.7572,Tetra,1.44407963618283,0.916426963372524,24plus0,P31,P31-24plus0
9504,4,0,1,0,3576.7614,Tri,2.9243158742911,0.916426963372524,24plus0,P31,P31-24plus0
9505,2,0,2,0,3589.7568,Tri,10.1361043263446,0.983202939797241,24plus0,P31,P31-24plus0
9506,1,0,0,0,3591.7724,Penta,1.31795494050017,0.983202939797241,24plus0,P31,P31-24plus0
9507,5,0,0,1,3593.7766,Tri,1.57909936533579,0.983202939797241,24plus0,P31,P31-24plus0
9508,0,0,3,0,3602.7522,Tri,30.991299807117,0.992680219189513,24plus0,P31,P31-24plus0
9509,3,0,1,1,3606.772,Tri,1.19401596658391,0.992680219189513,24plus0,P31,P31-24plus0
9510,4,2,1,0,3617.788,Bi,4.23553340368752,0.980583493410096,24plus0,P31,P31-24plus0
9511,1,0,2,1,3619.7674,Tri,1.89517955469416,0.980583493410096,24plus0,P31,P31-24plus0
9512,4,0,0,2,3623.7872,Tri,1.00018052357801,0.980583493410096,24plus0,P31,P31-24plus0
9513,1,2,0,0,3632.799,Tetra,2.20249545250674,0.966812921815829,24plus0,P31,P31-24plus0
9514,5,1,0,0,3634.8032,Tri,4.04043995086723,0.966812921815829,24plus0,P31,P31-24plus0
9515,2,0,1,2,3636.7826,Tri,0.942409519743117,0.966812921815829,24plus0,P31,P31-24plus0
9516,3,1,1,0,3647.7986,Tri,3.84487563530542,0.929984935841625,24plus0,P31,P31-24plus0
9517,1,1,2,0,3660.794,Tri,1.75132489495154,0.946725948885867,24plus0,P31,P31-24plus0
9518,0,1,0,0,3662.783,Penta,0.348726649107825,0.946725948885867,24plus0,P31,P31-24plus0
9519,4,0,0,0,3664.8138,Tetra,4.53258845681181,0.946725948885867,24plus0,P31,P31-24plus0
9520,5,3,0,0,3675.8298,Bi,1.95428012434529,0.973217832424147,24plus0,P31,P31-24plus0
9521,2,0,1,0,3677.8092,Tetra,7.72416834217861,0.973217832424147,24plus0,P31,P31-24plus0
9522,0,0,2,0,3690.8046,Tetra,4.84724847094821,0.943617330509185,24plus0,P31,P31-24plus0
9523,3,0,0,1,3694.8244,Tetra,1.43617537117359,0.943617330509185,24plus0,P31,P31-24plus0
9524,4,2,0,0,3705.8404,Tri,2.70853776248284,0.94609382113966,24plus0,P31,P31-24plus0
9525,1,0,1,1,3707.8198,Tetra,0.754210923523142,0.94609382113966,24plus0,P31,P31-24plus0
9526,1,1,1,0,3748.8464,Tetra,1.25414976192511,0.909160218932655,24plus0,P31,P31-24plus0
9527,5,0,1,0,3750.8506,Tri,1.08806824639839,0.909160218932655,24plus0,P31,P31-24plus0
9528,3,0,2,0,3763.846,Tri,4.30303344401012,0.944715637939547,24plus0,P31,P31-24plus0
9529,2,0,0,0,3765.8616,Penta,1.02169392458311,0.944715637939547,24plus0,P31,P31-24plus0
9530,6,0,0,1,3767.8658,Tri,0.893536957062592,0.944715637939547,24plus0,P31,P31-24plus0
9531,1,0,3,0,3776.8414,Tri,9.70040573889065,0.99271934445816,24plus0,P31,P31-24plus0
9532,0,0,1,0,3778.857,Penta,0.177468488300412,0.99271934445816,24plus0,P31,P31-24plus0
9533,4,0,1,1,3780.8612,Tri,1.63548733593836,0.99271934445816,24plus0,P31,P31-24plus0
9534,2,2,0,0,3806.8882,Tetra,1.82204714893187,0.932473616996435,24plus0,P31,P31-24plus0
9535,6,1,0,0,3808.8924,Tri,0.288097811284564,0.932473616996435,24plus0,P31,P31-24plus0
9536,3,0,1,2,3810.8718,Tri,0.797616920765032,0.932473616996435,24plus0,P31,P31-24plus0
9537,4,1,1,0,3821.8878,Tri,3.48807605195672,0.997087569421969,24plus0,P31,P31-24plus0
9538,2,1,2,0,3834.8832,Tri,1.38933490098332,0.976904714418953,24plus0,P31,P31-24plus0
9539,1,1,0,0,3836.8722,Penta,0.521434701308685,0.976904714418953,24plus0,P31,P31-24plus0
9540,5,0,0,0,3838.903,Tetra,2.56952928158686,0.976904714418953,24plus0,P31,P31-24plus0
9541,0,1,3,0,3847.8786,Tri,0.854025042801584,0.993659974066716,24plus0,P31,P31-24plus0
9542,3,0,1,0,3851.8984,Tetra,9.45174978483276,0.993659974066716,24plus0,P31,P31-24plus0
9543,1,0,2,0,3864.8938,Tetra,4.61547360341043,0.964811588139456,24plus0,P31,P31-24plus0
9544,0,0,0,0,3866.9094,Hexa,0.339955891081965,0.964811588139456,24plus0,P31,P31-24plus0
9545,4,0,0,1,3868.9136,Tetra,1.34463482536761,0.964811588139456,24plus0,P31,P31-24plus0
9546,5,2,0,0,3879.9296,Tri,3.04426765585219,0.932970468739648,24plus0,P31,P31-24plus0
9547,2,0,1,1,3881.909,Tetra,0.719898408626565,0.932970468739648,24plus0,P31,P31-24plus0
9548,0,1,2,0,3935.931,Tetra,0.92036719877118,0.985685521101812,24plus0,P31,P31-24plus0
9549,4,0,2,0,3937.9352,Tri,1.68420351961526,0.985685521101812,24plus0,P31,P31-24plus0
9550,3,0,0,0,3939.9508,Penta,1.85211732947707,0.985685521101812,24plus0,P31,P31-24plus0
9551,7,0,0,1,3941.955,Tri,0.679130027175888,0.985685521101812,24plus0,P31,P31-24plus0
9552,2,0,3,0,3950.9306,Tri,2.11166712708414,0.973677717278252,24plus0,P31,P31-24plus0
9553,1,0,1,0,3952.9462,Penta,3.37802987695137,0.973677717278252,24plus0,P31,P31-24plus0
9554,5,0,1,1,3954.9504,Tri,0.497693824393392,0.973677717278252,24plus0,P31,P31-24plus0
9555,1,2,1,0,3993.9728,Tetra,0.424084430846327,0.946491599627349,24plus0,P31,P31-24plus0
9556,5,1,1,0,3995.977,Tri,2.15510174591397,0.946491599627349,24plus0,P31,P31-24plus0
9557,3,1,2,0,4008.9724,Tri,1.30382387947781,0.924106271580755,24plus0,P31,P31-24plus0
9558,2,1,0,0,4010.9614,Penta,0.0,0.924106271580755,24plus0,P31,P31-24plus0
9559,6,0,0,0,4012.9922,Tetra,1.15099388515874,0.924106271580755,24plus0,P31,P31-24plus0
9560,1,1,3,0,4021.9678,Tri,0.700984000267601,0.97293247839347,24plus0,P31,P31-24plus0
9561,0,1,1,0,4023.9568,Penta,0.113343195217788,0.97293247839347,24plus0,P31,P31-24plus0
9562,4,0,1,0,4025.9876,Tetra,3.58577906475168,0.97293247839347,24plus0,P31,P31-24plus0
9563,2,0,2,0,4038.983,Tetra,3.31096562779324,0.971655814624412,24plus0,P31,P31-24plus0
9564,1,0,0,0,4040.9986,Hexa,1.00738027178198,0.971655814624412,24plus0,P31,P31-24plus0
9565,5,0,0,1,4043.0028,Tetra,0.863780137722189,0.971655814624412,24plus0,P31,P31-24plus0
9566,0,0,3,0,4051.9784,Tetra,3.19436846348216,0.953238503523653,24plus0,P31,P31-24plus0
9567,6,2,0,0,4054.0188,Tri,0.573992916689644,0.953238503523653,24plus0,P31,P31-24plus0
9568,3,0,1,1,4055.9982,Tetra,1.1172589149093,0.953238503523653,24plus0,P31,P31-24plus0
9569,3,0,3,0,4125.0198,Tri,2.41288782761246,0.971685413757109,24plus0,P31,P31-24plus0
9570,2,0,1,0,4127.0354,Penta,2.98448732432605,0.971685413757109,24plus0,P31,P31-24plus0
9571,6,0,1,1,4129.0396,Tri,0.852771650222515,0.971685413757109,24plus0,P31,P31-24plus0
9572,3,0,2,0,4213.0722,Tetra,1.96370502695176,0.960658242928194,24plus0,P31,P31-24plus0
9573,2,0,0,0,4215.0878,Hexa,0.860393274530377,0.960658242928194,24plus0,P31,P31-24plus0
9574,6,0,0,1,4217.092,Tetra,0.574720905267822,0.960658242928194,24plus0,P31,P31-24plus0
9575,1,0,3,0,4226.0676,Tetra,1.63891653158129,0.909463412115107,24plus0,P31,P31-24plus0
9576,7,2,0,0,4228.108,Tri,0.120373397568758,0.909463412115107,24plus0,P31,P31-24plus0
9577,4,0,1,1,4230.0874,Tetra,0.700904755963913,0.909463412115107,24plus0,P31,P31-24plus0
9578,0,1,3,0,4297.1048,Tetra,0.581907306660236,0.96825944154182,24plus0,P31,P31-24plus0
9579,4,0,3,0,4299.109,Tri,0.925355557810869,0.96825944154182,24plus0,P31,P31-24plus0
9580,3,0,1,0,4301.1246,Penta,4.58600815140485,0.96825944154182,24plus0,P31,P31-24plus0
9581,4,3,1,0,4312.1406,Tri,0.476970364581021,0.976392447622541,24plus0,P31,P31-24plus0
9582,1,0,2,0,4314.12,Penta,1.50953052395135,0.976392447622541,24plus0,P31,P31-24plus0
9583,5,0,2,1,4316.1242,Tri,0.261747932949594,0.976392447622541,24plus0,P31,P31-24plus0
9584,4,0,0,1,4318.1664,Penta,0.74320636563537,0.976392447622541,24plus0,P31,P31-24plus0
9585,0,0,4,0,4413.1522,Tetra,1.36806321890515,0.928598657662899,24plus0,P31,P31-24plus0
9586,6,2,1,0,4415.1926,Tri,0.1954242421101,0.928598657662899,24plus0,P31,P31-24plus0
9587,3,0,2,1,4417.172,Tetra,0.391654701584494,0.928598657662899,24plus0,P31,P31-24plus0
9588,2,0,0,1,4419.2142,Hexa,0.108927353719462,0.928598657662899,24plus0,P31,P31-24plus0
9589,6,0,0,2,4421.1918,Tetra,0.390722780458605,0.928598657662899,24plus0,P31,P31-24plus0
9590,1,1,3,0,4471.194,Tetra,0.652821577346761,0.958674813863377,24plus0,P31,P31-24plus0
9591,7,3,0,0,4473.2344,Tri,0.0,0.958674813863377,24plus0,P31,P31-24plus0
9592,4,0,1,0,4475.2138,Penta,3.18139163062168,0.958674813863377,24plus0,P31,P31-24plus0
9593,5,3,1,0,4486.2298,Tri,0.29681705195582,0.913022847714666,24plus0,P31,P31-24plus0
9594,2,0,2,0,4488.2092,Penta,1.74571386635517,0.913022847714666,24plus0,P31,P31-24plus0
9595,5,0,0,1,4492.2556,Penta,1.01612937851513,0.913022847714666,24plus0,P31,P31-24plus0
9596,3,0,3,0,4574.246,Tetra,1.05481103320688,0.939296768856858,24plus0,P31,P31-24plus0
9597,2,0,1,0,4576.2616,Hexa,0.767543001528509,0.939296768856858,24plus0,P31,P31-24plus0
9598,6,0,1,1,4578.2658,Tetra,0.819570683978749,0.939296768856858,24plus0,P31,P31-24plus0
9599,5,0,0,4,4655.3022,Tetra,0.376037402358192,0.911995594372984,24plus0,P31,P31-24plus0
9600,0,1,4,0,4658.2786,Tetra,0.0533793005405426,0.911995594372984,24plus0,P31,P31-24plus0
9601,6,3,1,0,4660.319,Tri,0.25113621557707,0.911995594372984,24plus0,P31,P31-24plus0
9602,3,0,2,0,4662.2984,Penta,1.32260583648579,0.911995594372984,24plus0,P31,P31-24plus0
9603,6,0,0,1,4666.3448,Penta,0.436758694251557,0.911995594372984,24plus0,P31,P31-24plus0
9604,1,0,3,0,4675.2938,Penta,0.829933552143852,0.941136861420481,24plus0,P31,P31-24plus0
9605,7,2,0,0,4677.3342,Tetra,0.147031628356564,0.941136861420481,24plus0,P31,P31-24plus0
9606,4,0,1,1,4679.3402,Penta,0.467083733581305,0.941136861420481,24plus0,P31,P31-24plus0
9607,0,1,3,0,4746.3044,Penta,0.327762602427176,0.961921121888469,24plus0,P31,P31-24plus0
9608,4,0,3,0,4748.3352,Tetra,0.771557676686936,0.961921121888469,24plus0,P31,P31-24plus0
9609,3,0,1,0,4750.3508,Hexa,1.18907231588867,0.961921121888469,24plus0,P31,P31-24plus0
9610,7,0,1,1,4752.355,Tetra,0.584121506717682,0.961921121888469,24plus0,P31,P31-24plus0
9611,2,0,4,0,4761.3306,Tetra,0.342541816973802,0.964301807583261,24plus0,P31,P31-24plus0
9612,5,0,2,1,4765.3504,Tetra,0.457485378257439,0.964301807583261,24plus0,P31,P31-24plus0
9613,4,0,0,1,4767.3926,Hexa,0.165095560621149,0.964301807583261,24plus0,P31,P31-24plus0
9614,8,0,0,2,4769.3702,Tetra,0.20127829812905,0.964301807583261,24plus0,P31,P31-24plus0
9615,1,1,3,0,4920.3936,Penta,0.24904443705887,0.917230025589146,24plus0,P31,P31-24plus0
9616,5,0,3,0,4922.4244,Tetra,0.544609523211142,0.917230025589146,24plus0,P31,P31-24plus0
9617,4,0,1,0,4924.44,Hexa,1.2348177040909,0.917230025589146,24plus0,P31,P31-24plus0
9618,8,0,1,1,4926.4442,Tetra,0.197641959348477,0.917230025589146,24plus0,P31,P31-24plus0
9619,4,0,0,4,4930.5456,Penta,0.260602123657608,0.917230025589146,24plus0,P31,P31-24plus0
9620,3,0,4,0,4935.4198,Tetra,0.335987890526336,0.946637985690945,24plus0,P31,P31-24plus0
9621,2,0,2,0,4937.4354,Hexa,0.651404190589853,0.946637985690945,24plus0,P31,P31-24plus0
9622,6,0,2,1,4939.4396,Tetra,0.177962831473498,0.946637985690945,24plus0,P31,P31-24plus0
9623,5,0,0,1,4941.4818,Hexa,0.164035172235488,0.946637985690945,24plus0,P31,P31-24plus0
9624,9,0,0,2,4943.4594,Tetra,0.195692949673235,0.946637985690945,24plus0,P31,P31-24plus0
9625,3,3,2,0,4948.4514,Tetra,0.413161021642005,0.92841705509522,24plus0,P31,P31-24plus0
9626,0,0,3,0,4950.4308,Hexa,0.0,0.92841705509522,24plus0,P31,P31-24plus0
9627,6,2,0,0,4952.418,Penta,0.398985239206701,0.92841705509522,24plus0,P31,P31-24plus0
9628,3,0,1,1,4954.4772,Hexa,0.132749955632944,0.92841705509522,24plus0,P31,P31-24plus0
9629,7,0,1,2,4956.4548,Tetra,0.152372739505812,0.92841705509522,24plus0,P31,P31-24plus0
9630,1,-2,0,-3,1141.5416,Paucimannose,57.8863254163217,0.981951373543384,32plus0,P31,P31-32plus0
9631,1,-2,0,-2,1345.6414,Paucimannose,12.1478232686331,0.905704960660313,32plus0,P31,P31-32plus0
9632,0,-1,0,-2,1416.6786,Truncated,5.2922270303474,0.933352781377387,32plus0,P31,P31-32plus0
9633,0,-2,0,0,1579.752,High mannose,70.8755977757602,0.996271628495423,32plus0,P31,P31-32plus0
9634,0,-2,0,1,1783.852,High mannose,312.881688699429,0.993656740082151,32plus0,P31,P31-32plus0
9635,0,-1,0,0,1824.8782,Hybrid,5.06064529715145,0.963320764123648,32plus0,P31,P31-32plus0
9636,1,0,0,-2,1835.8942,Truncated,31.4664988734933,0.989509768596753,32plus0,P31,P31-32plus0
9637,0,1,0,-2,1906.9314,Truncated,7.39550425264616,0.998419059916691,32plus0,P31,P31-32plus0
9638,0,-2,0,2,1987.951,High mannose,262.675142459171,0.991573899353371,32plus0,P31,P31-32plus0
9639,1,0,0,-1,2039.994,Truncated,43.5244443990596,0.988956718956785,32plus0,P31,P31-32plus0
9640,0,0,0,0,2070.0046,Bi,11.7018234330281,0.970043050780556,32plus0,P31,P31-32plus0
9641,1,1,0,-2,2081.0206,Truncated,15.7405757392422,0.990061926806128,32plus0,P31,P31-32plus0
9642,0,1,0,-1,2111.0312,Truncated,2.80111710909907,0.996881604704952,32plus0,P31,P31-32plus0
9643,1,-1,1,-1,2156.0414,Mono,43.7213330592033,0.984565958388199,32plus0,P31,P31-32plus0
9644,0,-2,0,3,2192.051,High mannose,199.346026186367,0.994287930381263,32plus0,P31,P31-32plus0
9645,1,-1,0,1,2203.0672,Hybrid,9.93099325259056,0.969477414128352,32plus0,P31,P31-32plus0
9646,1,0,0,0,2244.0938,Bi,38.918689210383,0.98619156972277,32plus0,P31,P31-32plus0
9647,1,1,0,-1,2285.1204,Truncated,26.5085723570968,0.99586666029146,32plus0,P31,P31-32plus0
9648,0,1,0,0,2315.131,Bi,3.32154520520038,0.993906320523429,32plus0,P31,P31-32plus0
9649,0,-2,0,4,2396.151,High mannose,57.9236565359302,0.96452151513173,32plus0,P31,P31-32plus0
9650,1,0,1,-1,2401.1678,Truncated,10.9636685251762,0.992740862634735,32plus0,P31,P31-32plus0
9651,2,0,0,0,2418.183,Bi,16.1632379336281,0.963097369901648,32plus0,P31,P31-32plus0
9652,0,0,1,0,2431.1784,Bi,11.2737514749875,0.994731116291342,32plus0,P31,P31-32plus0
9653,1,0,0,1,2448.1936,Bi,4.00786175292294,0.939934579531645,32plus0,P31,P31-32plus0
9654,2,1,0,-1,2459.2096,LacdiNAc,4.2459111622392,0.931613170074361,32plus0,P31,P31-32plus0
9655,1,1,0,0,2489.2202,Bi,12.084139713217,0.968791669111079,32plus0,P31,P31-32plus0
9656,0,0,0,0,2519.2308,Tri,2.6338787805258,0.984367647351127,32plus0,P31,P31-32plus0
9657,1,-1,1,1,2564.241,Hybrid,6.26116751348385,0.989898219176482,32plus0,P31,P31-32plus0
9658,3,0,0,0,2592.2722,Bi,14.5831110458724,0.982943271266912,32plus0,P31,P31-32plus0
9659,1,0,1,0,2605.2676,Bi,28.008731831878,0.994212661474386,32plus0,P31,P31-32plus0
9660,2,0,0,1,2622.2828,Bi,5.81783234211715,0.923317463465984,32plus0,P31,P31-32plus0
9661,2,1,0,0,2663.3094,Bi,6.9039758853926,0.947616272171814,32plus0,P31,P31-32plus0
9662,3,2,0,-2,2674.3254,LacdiNAc,2.49380871335094,0.911967921308008,32plus0,P31,P31-32plus0
9663,0,1,1,0,2676.3048,Bi,1.94743287222032,0.911967921308008,32plus0,P31,P31-32plus0
9664,1,0,0,0,2693.32,Tri,3.0833019567723,0.995523244554175,32plus0,P31,P31-32plus0
9665,0,1,0,0,2764.3572,Tri,1.83768995930236,0.907389169262439,32plus0,P31,P31-32plus0
9666,4,0,0,0,2766.3614,Bi,1.99639661561141,0.907389169262439,32plus0,P31,P31-32plus0
9667,2,0,1,0,2779.3568,Bi,24.7109609527472,0.990898491303773,32plus0,P31,P31-32plus0
9668,0,0,2,0,2792.3522,Bi,21.5819115704141,0.996898856337856,32plus0,P31,P31-32plus0
9669,3,0,0,1,2796.372,Bi,2.61278749923923,0.996898856337856,32plus0,P31,P31-32plus0
9670,4,1,0,-1,2807.388,LacdiNAc,2.82076910440295,0.972366559410253,32plus0,P31,P31-32plus0
9671,1,0,1,1,2809.3674,Bi,2.34910856931361,0.972366559410253,32plus0,P31,P31-32plus0
9672,3,1,0,0,2837.3986,Bi,9.18756447919348,0.995931525814231,32plus0,P31,P31-32plus0
9673,4,2,0,-2,2848.4146,LacdiNAc,0.702785655799977,0.971516703412166,32plus0,P31,P31-32plus0
9674,1,1,1,0,2850.394,Bi,5.48208263008463,0.971516703412166,32plus0,P31,P31-32plus0
