"","Sample.name","Sample.collection.time","Glycan.type","mass","Composition: dHex-HexNAc-NeuAc-Hex","Intensity","Rsquared"
"7869","P12","23plus3","Tri",4660.319,"6-8-1-6",-0.188959497230564,0.881467389316513
"7870","P12","23plus3","Penta",4662.2984,"3-7-2-8",1.20769376639237,0.881467389316513
"7871","P12","23plus3","Penta",4666.3448,"6-7-0-9",0.977332481603628,0.881467389316513
"7872","P12","23plus3","Penta",4675.2938,"1-7-3-8",0.426383410591351,0.904614429237241
"7873","P12","23plus3","Tetra",4677.3342,"7-8-0-7",0.119949946742576,0.904614429237241
"7874","P12","23plus3","Penta",4679.3402,"4-7-1-9",0.284222654011115,0.904614429237241
"7875","P12","23plus3","Tetra",4690.3296,"5-8-1-7",0.178551093745435,0.663863452856647
"7876","P12","23plus3","Penta",4692.3356,"2-7-2-9",0.260980373575494,0.663863452856647
"7877","P12","23plus3","Penta",4696.382,"5-7-0-10",0.21538963437655,0.663863452856647
"7878","P12","23plus3","Tetra",4703.325,"3-8-2-7",0.248376246444476,0.802074813536855
"7879","P12","23plus3","Hexa",4705.2874,"2-10-0-9",0.041379270794625,0.802074813536855
"7880","P12","23plus3","Penta",4707.3182,"6-8-0-8",0.44129726904664,0.802074813536855
"7881","P12","23plus3","Penta",4709.3774,"3-7-1-10",0.172383661323209,0.802074813536855
"7882","P12","23plus3","Tetra",4716.3204,"1-8-3-7",0.10764170283429,0.894765576474108
"7883","P12","23plus3","Tri",4718.3608,"7-9-0-6",0.0981263056194274,0.894765576474108
"7884","P12","23plus3","Penta",4720.3136,"4-8-1-8",0.299393576600859,0.894765576474108
"7885","P12","23plus3","Tetra",4722.3444,"8-6-1-7",0.224810479581146,0.894765576474108
"7886","P12","23plus3","Penta",4726.4192,"4-7-0-11",0.097896823517744,0.894765576474108
"7887","P12","23plus3","Penta",4733.309,"2-8-2-8",0.295645972760254,0.967805267557374
"7888","P12","23plus3","Tetra",4735.3398,"6-6-2-7",0.441569149123381,0.967805267557374
"7889","P12","23plus3","Hexa",4737.3554,"5-8-0-9",0.59742536877634,0.967805267557374
"7890","P12","23plus3","Tetra",4739.3596,"9-6-0-8",0.0727781534175102,0.967805267557374
"7891","P12","23plus3","Penta",4746.3044,"0-8-3-8",0.181686052508338,0.973257601724068
"7892","P12","23plus3","Tetra",4748.3352,"4-6-3-7",0.317680869258958,0.973257601724068
"7893","P12","23plus3","Hexa",4750.3508,"3-8-1-9",1.27724081903289,0.973257601724068
"7894","P12","23plus3","Tetra",4752.355,"7-6-1-8",0.253389404820122,0.973257601724068
"7895","P12","23plus3","Tetra",4761.3306,"2-6-4-7",0.198257525885758,0.953737642877071
"7896","P12","23plus3","Polyhexose",4763.2954,"0-0-0-23",0.510786971852924,0.953737642877071
"7897","P12","23plus3","Tetra",4765.3504,"5-6-2-8",0.24303527968648,0.953737642877071
"7898","P12","23plus3","Hexa",4767.3926,"4-8-0-10",0.0981014804199401,0.953737642877071
"7899","P12","23plus3","Tetra",4769.3702,"8-6-0-9",0.105872516699759,0.953737642877071
"7900","P12","23plus3","Tetra",4774.3622,"2-9-2-7",0.125939818156875,0.8837889187042
"7901","P12","23plus3","Penta",4778.3288,"5-9-0-8",0.232367612591099,0.8837889187042
"7902","P12","23plus3","Tetra",4780.3862,"9-7-0-7",0.239546879622569,0.8837889187042
"7903","P12","23plus3","Tetra",4782.3656,"6-6-1-9",0.0329041627360729,0.8837889187042
"7904","P12","23plus3","Penta",4791.3242,"3-9-1-8",0.181897844908961,0.838520305324322
"7905","P12","23plus3","Tetra",4793.3816,"7-7-1-7",0.0863153591575235,0.838520305324322
"7906","P12","23plus3","Tetra",4795.361,"4-6-2-9",0.163266881618065,0.838520305324322
"7907","P12","23plus3","Hexa",4797.4298,"3-8-0-11",0.0330013569415328,0.838520305324322
"7908","P12","23plus3","Tetra",4799.3808,"7-6-0-10",0.0627092780251051,0.838520305324322
"7909","P12","23plus3","Tetra",4806.377,"5-7-2-7",0.310103608347566,0.935795682345774
"7910","P12","23plus3","Hexa",4808.366,"4-9-0-9",0.227710489381562,0.935795682345774
"7911","P12","23plus3","Penta",4810.3968,"8-7-0-8",0.398544760553747,0.935795682345774
"7912","P12","23plus3","Tetra",4812.3762,"5-6-1-10",0.00821908077611594,0.935795682345774
"7913","P12","23plus3","Tetra",4819.3724,"3-7-3-7",0.159490714936927,0.940509444019172
"7914","P12","23plus3","Hexa",4821.3614,"2-9-1-9",0.101864043578418,0.940509444019172
"7915","P12","23plus3","Penta",4823.3922,"6-7-1-8",0.626354189624085,0.940509444019172
"7916","P12","23plus3","Tetra",4829.3914,"6-6-0-11",0.127515741423982,0.854811691960208
"7917","P12","23plus3","Tetra",4832.3678,"1-7-4-7",0.130663293826101,0.854811691960208
"7918","P12","23plus3","Hexa",4834.3568,"0-9-2-9",-0.174136924030215,0.854811691960208
"7919","P12","23plus3","Penta",4836.3876,"4-7-2-8",0.738553589041522,0.854811691960208
"7920","P12","23plus3","Penta",4840.434,"7-7-0-9",0.543114612930282,0.854811691960208
"7921","P12","23plus3","Penta",4849.383,"2-7-3-8",0.262790694977069,0.873283050448268
"7922","P12","23plus3","Tetra",4851.4234,"8-8-0-7",0.421367634101362,0.873283050448268
"7923","P12","23plus3","Penta",4853.4294,"5-7-1-9",0.360053227956591,0.873283050448268
"7924","P12","23plus3","Penta",4862.3784,"0-7-4-8",0.14219669863296,0.625112272255457
"7925","P12","23plus3","Tetra",4864.4188,"6-8-1-7",0.0231753444115147,0.625112272255457
"7926","P12","23plus3","Penta",4866.4248,"3-7-2-9",0.238132518199131,0.625112272255457
"7927","P12","23plus3","Penta",4870.4712,"6-7-0-10",0.105811874495203,0.625112272255457
"7928","P12","23plus3","Tetra",4877.4142,"4-8-2-7",0.169013911200813,0.883288710905291
"7929","P12","23plus3","Hexa",4879.3766,"3-10-0-9",-0.0121189017325601,0.883288710905291
"7930","P12","23plus3","Penta",4881.4074,"7-8-0-8",0.429439123782345,0.883288710905291
"7931","P12","23plus3","Penta",4883.4666,"4-7-1-10",0.0267855687569259,0.883288710905291
"7932","P12","23plus3","Tetra",4890.4096,"2-8-3-7",0.10850527947765,0.949780775744649
"7933","P12","23plus3","Hexa",4892.372,"1-10-1-9",0.022633852049649,0.949780775744649
"7934","P12","23plus3","Penta",4894.4028,"5-8-1-8",0.205763162622751,0.949780775744649
"7935","P12","23plus3","Penta",4896.462,"2-7-2-10",0.204860212207701,0.949780775744649
"7936","P12","23plus3","Penta",4900.5084,"5-7-0-11",0.065595092426253,0.949780775744649
"7937","P12","23plus3","Penta",4907.3982,"3-8-2-8",0.181198719326069,0.954303881333203
"7938","P12","23plus3","Tetra",4909.429,"7-6-2-7",0.203304592446586,0.954303881333203
"7939","P12","23plus3","Hexa",4911.4446,"6-8-0-9",0.391954039070501,0.954303881333203
"7940","P12","23plus3","Penta",4913.5038,"3-7-1-11",0.099946729863594,0.954303881333203
"7941","P12","23plus3","Penta",4920.3936,"1-8-3-8",0.0842426751879835,0.978744411990523
"7942","P12","23plus3","Tetra",4922.4244,"5-6-3-7",0.344779813517117,0.978744411990523
"7943","P12","23plus3","Hexa",4924.44,"4-8-1-9",0.772970644744174,0.978744411990523
"7944","P12","23plus3","Tetra",4926.4442,"8-6-1-8",0.0286651760186076,0.978744411990523
"7945","P12","23plus3","Penta",4930.5456,"4-7-0-12",0.172680853494413,0.978744411990523
"7946","P12","23plus3","Tetra",4935.4198,"3-6-4-7",0.201860391745224,0.967815601588744
"7947","P12","23plus3","Hexa",4937.4354,"2-8-2-9",0.206094222933303,0.967815601588744
"7948","P12","23plus3","Tetra",4939.4396,"6-6-2-8",0.729795453421865,0.967815601588744
"7949","P12","23plus3","Hexa",4941.4818,"5-8-0-10",-0.187520877785098,0.967815601588744
"7950","P12","23plus3","Tetra",4943.4594,"9-6-0-9",0.191961465163101,0.967815601588744
"7951","P12","23plus3","Tetra",4948.4514,"3-9-2-7",0.183662655287149,0.873128788841909
"7952","P12","23plus3","Hexa",4950.4308,"0-8-3-9",-0.0909517661949426,0.873128788841909
"7953","P12","23plus3","Penta",4952.418,"6-9-0-8",0.323780433445802,0.873128788841909
"7954","P12","23plus3","Hexa",4954.4772,"3-8-1-10",0.0157928235332623,0.873128788841909
"7955","P12","23plus3","Tetra",4956.4548,"7-6-1-9",0.122039162033541,0.873128788841909
"7956","P12","23plus3","Penta",4965.4134,"4-9-1-8",0.172782197121144,0.603816582389904
"7957","P12","23plus3","Hexa",4967.4726,"1-8-2-10",-0.0712776252853011,0.603816582389904
"7958","P12","23plus3","Tetra",4969.4502,"5-6-2-9",0.259462942588448,0.603816582389904
"7959","P12","23plus3","Hexa",4971.519,"4-8-0-11",-0.0981229755713993,0.603816582389904
"7960","P12","23plus3","Tetra",4973.47,"8-6-0-10",0.103493204828973,0.603816582389904
"7961","P12","23plus3","Penta",4978.4088,"2-9-2-8",0.0848047836972868,0.881561479375756
"7962","P12","23plus3","Tetra",4980.4662,"6-7-2-7",0.104233768924071,0.881561479375756
"7963","P12","23plus3","Hexa",4982.4552,"5-9-0-9",0.184537641135732,0.881561479375756
"7964","P12","23plus3","Penta",4984.486,"9-7-0-8",0.0706623191371017,0.881561479375756
"7965","P12","23plus3","Tetra",4986.4654,"6-6-1-10",0.0669021024653418,0.881561479375756
"7966","P12","23plus3","Tetra",4993.4616,"4-7-3-7",0,0
"7967","P12","23plus3","Hexa",4995.4506,"3-9-1-9",0,0
"7968","P12","23plus3","Penta",4997.4814,"7-7-1-8",0,0
"7969","P12","31plus3","Polyhexose",1089.499,"0-0-0-5",162.235544608247,0.972654759782605
"7970","P12","31plus3","Paucimannose",1141.5416,"1-2-0-2",157.873224555641,0.987974481944857
"7971","P12","31plus3","Paucimannose",1171.5522,"0-2-0-3",74.5339718167552,0.827720309729713
"7972","P12","31plus3","Polyhexose",1293.5988,"0-0-0-6",95.3467267738588,0.962332393578961
"7973","P12","31plus3","Paucimannose",1345.6414,"1-2-0-3",76.2923416360949,0.918320598814918
"7974","P12","31plus3","Truncated",1416.6786,"0-3-0-3",41.4414092038272,0.00769835006953324
"7975","P12","31plus3","Polyhexose",1497.6986,"0-0-0-7",73.4815684158373,0.984984371582422
"7976","P12","31plus3","High mannose",1579.752,"0-2-0-5",291.663108051408,0.998378172947544
"7977","P12","31plus3","Truncated",1590.7678,"1-3-0-3",82.8108981131288,0.991525151204308
"7978","P12","31plus3","Truncated",1620.7784,"0-3-0-4",41.519148132996,0.992732143831011
"7979","P12","31plus3","Truncated",1661.805,"0-4-0-3",35.9073268332587,0.947340860116036
"7980","P12","31plus3","Polyhexose",1701.7984,"0-0-0-8",47.206967359342,0.954273257428606
"7981","P12","31plus3","High mannose",1783.852,"0-2-0-6",480.521981276375,0.998577379283115
"7982","P12","31plus3","Truncated",1794.8676,"1-3-0-4",103.794356545549,0.956034768876579
"7983","P12","31plus3","Hybrid",1824.8782,"0-3-0-5",43.3545014719787,0.873093893459848
"7984","P12","31plus3","Truncated",1835.8942,"1-4-0-3",165.636683116609,0.996396531680609
"7985","P12","31plus3","Truncated",1865.9048,"0-4-0-4",75.8999961673895,0.990902753856986
"7986","P12","31plus3","Polyhexose",1905.8982,"0-0-0-9",42.2850782760464,0.988387308871566
"7987","P12","31plus3","Truncated",1906.9314,"0-5-0-3",62.7474970403517,0.988387308871566
"7988","P12","31plus3","Truncated",1981.9522,"0-3-1-4",34.0865343243851,0.848590109537489
"7989","P12","31plus3","High mannose",1987.951,"0-2-0-7",348.33528762283,0.996266358582948
"7990","P12","31plus3","Hybrid",1998.9674,"1-3-0-5",47.93139727716,0.744815782298104
"7991","P12","31plus3","Hybrid",2028.978,"0-3-0-6",43.6845578102402,0.977399592529427
"7992","P12","31plus3","Truncated",2039.994,"1-4-0-4",230.968217990155,0.997660378622601
"7993","P12","31plus3","Bi",2070.0046,"0-4-0-5",198.483167014377,0.994533670506752
"7994","P12","31plus3","Truncated",2081.0206,"1-5-0-3",132.160551776466,0.978365334645441
"7995","P12","31plus3","Polyhexose",2109.998,"0-0-0-10",31.615632425531,0.990157866858332
"7996","P12","31plus3","Truncated",2111.0312,"0-5-0-4",74.9774455479277,0.990157866858332
"7997","P12","31plus3","Mono",2156.0414,"1-3-1-4",109.205672317534,0.958141175108297
"7998","P12","31plus3","High mannose",2192.051,"0-2-0-8",257.623594224229,0.996585685248933
"7999","P12","31plus3","Hybrid",2203.0672,"1-3-0-6",48.8143269618304,0.865947900730971
"8000","P12","31plus3","Truncated",2227.0786,"0-4-1-4",48.5610762302082,6.01191428394222e-06
"8001","P12","31plus3","Bi",2244.0938,"1-4-0-5",345.88412337031,0.995054155953489
"8002","P12","31plus3","Truncated",2285.1204,"1-5-0-4",255.398017675722,0.993104790971294
"8003","P12","31plus3","Polyhexose",2314.0978,"0-0-0-11",36.9782002662512,0.994510797619026
"8004","P12","31plus3","Bi",2315.131,"0-5-0-5",131.744769702801,0.994510797619026
"8005","P12","31plus3","Hybrid",2377.1564,"2-3-0-6",34.6022834109494,0.428068764380375
"8006","P12","31plus3","Hybrid",2390.1518,"0-3-1-6",29.421212970177,0.20764293045527
"8007","P12","31plus3","High mannose",2396.151,"0-2-0-9",134.632588467444,0.944252669194234
"8008","P12","31plus3","Truncated",2401.1678,"1-4-1-4",71.5911239916234,0.787746540598319
"8009","P12","31plus3","Bi",2418.183,"2-4-0-5",194.581916035213,0.997127854862502
"8010","P12","31plus3","Bi",2431.1784,"0-4-1-5",151.958140823373,0.956409493545796
"8011","P12","31plus3","Bi",2448.1936,"1-4-0-6",68.061659836063,0.955824059237578
"8012","P12","31plus3","LacdiNAc",2459.2096,"2-5-0-4",104.3089977008,0.972842197211996
"8013","P12","31plus3","Truncated",2472.205,"0-5-1-4",55.0249568784375,0.239568201073757
"8014","P12","31plus3","Bi",2489.2202,"1-5-0-5",566.583766087524,0.991448522742715
"8015","P12","31plus3","LacdiNAc",2500.2362,"2-6-0-3",64.7570161925516,0.371893125837661
"8016","P12","31plus3","Polyhexose",2518.1976,"0-0-0-12",39.4144031975029,0.999063049781396
"8017","P12","31plus3","Tri",2519.2308,"0-5-0-6",103.91966555489,0.999063049781396
"8018","P12","31plus3","Hybrid",2551.2456,"3-3-0-6",21.8561508839683,0.615603647736966
"8019","P12","31plus3","Hybrid",2564.241,"1-3-1-6",39.6292321841538,0.878517322206071
"8020","P12","31plus3","Bi",2592.2722,"3-4-0-5",129.494844302781,0.988609673099221
"8021","P12","31plus3","Bi",2605.2676,"1-4-1-5",208.317489514256,0.994178217692606
"8022","P12","31plus3","Bi",2622.2828,"2-4-0-6",64.7088659104327,0.869634657871665
"8023","P12","31plus3","LacdiNAc",2633.2988,"3-5-0-4",82.4894945286588,0.937643493805022
"8024","P12","31plus3","Truncated",2646.2942,"1-5-1-4",57.8333739769737,0.0535612286195895
"8025","P12","31plus3","Bi",2663.3094,"2-5-0-5",301.880231759465,0.990622066954165
"8026","P12","31plus3","LacdiNAc",2674.3254,"3-6-0-3",46.1427802732758,0.33497056733972
"8027","P12","31plus3","Bi",2676.3048,"0-5-1-5",73.3860556750808,0.33497056733972
"8028","P12","31plus3","Tri",2693.32,"1-5-0-6",164.619882375838,0.984416884779235
"8029","P12","31plus3","Polyhexose",2722.2974,"0-0-0-13",47.442378663979,0.725978164156113
"8030","P12","31plus3","Bi",2734.3466,"1-6-0-5",44.8514699705002,0.913505517088898
"8031","P12","31plus3","Hybrid",2738.3302,"2-3-1-6",21.2406409534977,0.913505517088898
"8032","P12","31plus3","Tri",2764.3572,"0-6-0-6",38.5311921255676,0.992345442212833
"8033","P12","31plus3","Bi",2766.3614,"4-4-0-5",46.4456434111858,0.992345442212833
"8034","P12","31plus3","Bi",2779.3568,"2-4-1-5",144.400142251848,0.994757946405551
"8035","P12","31plus3","Bi",2792.3522,"0-4-2-5",50.464320152785,0.669621887591571
"8036","P12","31plus3","Bi",2796.372,"3-4-0-6",40.9182725074948,0.669621887591571
"8037","P12","31plus3","LacdiNAc",2807.388,"4-5-0-4",34.6915355538206,0.952716372347627
"8038","P12","31plus3","Bi",2809.3674,"1-4-1-6",28.265812076154,0.952716372347627
"8039","P12","31plus3","LacdiNAc",2820.3834,"2-5-1-4",64.0716084026516,0.835228027190668
"8040","P12","31plus3","Bi",2826.3826,"2-4-0-7",21.1212472919445,0.489705811029651
"8041","P12","31plus3","Bi",2837.3986,"3-5-0-5",152.70825276605,0.989279063034369
"8042","P12","31plus3","LacdiNAc",2848.4146,"4-6-0-3",4.63717727760111,0.940622673620219
"8043","P12","31plus3","Bi",2850.394,"1-5-1-5",159.27345313461,0.940622673620219
"8044","P12","31plus3","LacdiNAc",2861.41,"2-6-1-3",17.9529010951226,0.700074894524607
"8045","P12","31plus3","Tri",2867.4092,"2-5-0-6",128.293532435182,0.955575955248869
"8046","P12","31plus3","Tri",2880.4046,"0-5-1-6",70.394635810633,0.879616324366258
"8047","P12","31plus3","Tri",2897.4198,"1-5-0-7",35.5038974777361,0.778293347880339
"8048","P12","31plus3","Bi",2908.4358,"2-6-0-5",46.9285895127384,0.684070289575287
"8049","P12","31plus3","Polyhexose",2926.3972,"0-0-0-14",29.1752757069223,0.812509981465966
"8050","P12","31plus3","Tri",2938.4464,"1-6-0-6",81.7819472885597,0.99492385964122
"8051","P12","31plus3","Bi",2940.4506,"5-4-0-5",14.5370470199012,0.99492385964122
"8052","P12","31plus3","Bi",2953.446,"3-4-1-5",77.8929400556577,0.950430804719057
"8053","P12","31plus3","Bi",2966.4414,"1-4-2-5",29.3636798143384,0.983603727040389
"8054","P12","31plus3","Tetra",2968.457,"0-6-0-7",44.0173632378248,0.983603727040389
"8055","P12","31plus3","Bi",2970.4612,"4-4-0-6",11.9682305806581,0.983603727040389
"8056","P12","31plus3","LacdiNAc",2981.4772,"5-5-0-4",18.9096357353032,0.907953558146316
"8057","P12","31plus3","Bi",2983.4566,"2-4-1-6",20.5482817473664,0.907953558146316
"8058","P12","31plus3","LacdiNAc",2994.4726,"3-5-1-4",67.0856877308505,0.986592644666291
"8059","P12","31plus3","Bi",3000.4718,"3-4-0-7",17.6802568139999,0.584399207844037
"8060","P12","31plus3","Bi",3011.4878,"4-5-0-5",67.6442743090771,0.961845744550924
"8061","P12","31plus3","LacdiNAc",3022.5038,"5-6-0-3",5.96182328538946,0.969777363546439
"8062","P12","31plus3","Bi",3024.4832,"2-5-1-5",100.197092369501,0.969777363546439
"8063","P12","31plus3","LacdiNAc",3035.4992,"3-6-1-3",4.41577715836093,0.927867154481331
"8064","P12","31plus3","Bi",3037.4786,"0-5-2-5",21.9836382666066,0.927867154481331
"8065","P12","31plus3","Tri",3041.4984,"3-5-0-6",89.5248826137826,0.927867154481331
"8066","P12","31plus3","Tri",3054.4938,"1-5-1-6",77.4018985549531,0.931988071929883
"8067","P12","31plus3","Tri",3071.509,"2-5-0-7",34.5749263510589,0.832126700076742
"8068","P12","31plus3","Bi",3082.525,"3-6-0-5",44.3615697426071,0.87576153543475
"8069","P12","31plus3","Bi",3095.5204,"1-6-1-5",20.9486098207928,0.46613507575687
"8070","P12","31plus3","Tri",3112.5356,"2-6-0-6",83.3330836736481,0.984741598494786
"8071","P12","31plus3","Tri",3125.531,"0-6-1-6",19.7959633538898,0.844108989486033
"8072","P12","31plus3","Bi",3127.5352,"4-4-1-5",32.162830983568,0.844108989486033
"8073","P12","31plus3","Polyhexose",3130.497,"0-0-0-15",18.7169874019587,0.844108989486033
"8074","P12","31plus3","Bi",3140.5306,"2-4-2-5",37.7104378251432,0.991502408796624
"8075","P12","31plus3","Tetra",3142.5462,"1-6-0-7",66.8775532081339,0.991502408796624
"8076","P12","31plus3","Bi",3144.5504,"5-4-0-6",9.12559730521672,0.991502408796624
"8077","P12","31plus3","Bi",3153.5622,"2-7-0-5",17.2664501481291,0.507543461841461
"8078","P12","31plus3","Bi",3157.5458,"3-4-1-6",30.4180915157204,0.507543461841461
"8079","P12","31plus3","Bi",3174.561,"4-4-0-7",14.5217742907539,0.311246794112777
"8080","P12","31plus3","Tri",3183.5728,"1-7-0-6",21.8362035590143,0.937902496135028
"8081","P12","31plus3","Bi",3185.577,"5-5-0-5",18.5782244643698,0.937902496135028
"8082","P12","31plus3","Bi",3198.5724,"3-5-1-5",59.5585427575606,0.955900385322306
"8083","P12","31plus3","Bi",3211.5678,"1-5-2-5",22.4389550276559,0.989004449741514
"8084","P12","31plus3","Tetra",3213.5834,"0-7-0-7",15.3543482567053,0.989004449741514
"8085","P12","31plus3","Tri",3215.5876,"4-5-0-6",59.3320619324043,0.989004449741514
"8086","P12","31plus3","Tri",3228.583,"2-5-1-6",58.3314837856362,0.898329696584986
"8087","P12","31plus3","Tri",3241.5784,"0-5-2-6",20.8739884808343,0.904847861565959
"8088","P12","31plus3","Tri",3245.5982,"3-5-0-7",21.3266569007446,0.904847861565959
"8089","P12","31plus3","Bi",3256.6142,"4-6-0-5",22.9435049560442,0.91374701834647
"8090","P12","31plus3","Tri",3258.5936,"1-5-1-7",11.5527878690412,0.91374701834647
"8091","P12","31plus3","Bi",3269.6096,"2-6-1-5",20.5918059099109,0.000853109573915315
"8092","P12","31plus3","Tri",3275.6088,"2-5-0-8",11.2838893397524,0.167459804283865
"8093","P12","31plus3","Tri",3286.6248,"3-6-0-6",66.460072956378,0.950856471569199
"8094","P12","31plus3","Tri",3299.6202,"1-6-1-6",34.8762780191791,0.49744445731962
"8095","P12","31plus3","Bi",3314.6198,"3-4-2-5",29.0956876829291,0.996569201798364
"8096","P12","31plus3","Tetra",3316.6354,"2-6-0-7",53.7936971004289,0.996569201798364
"8097","P12","31plus3","Bi",3327.6514,"3-7-0-5",14.0004201036486,0.917594080978271
"8098","P12","31plus3","Tetra",3329.6308,"0-6-1-7",14.6324857294568,0.917594080978271
"8099","P12","31plus3","Bi",3331.635,"4-4-1-6",18.2120559441708,0.917594080978271
"8100","P12","31plus3","Polyhexose",3334.5968,"0-0-0-16",10.0232358132351,0.917594080978271
"8101","P12","31plus3","Tetra",3346.646,"1-6-0-8",16.3991591574869,0.751372835277076
"8102","P12","31plus3","Bi",3348.6502,"5-4-0-7",4.19742865382741,0.751372835277076
"8103","P12","31plus3","Tri",3357.662,"2-7-0-6",22.4554354490438,0.916333822125162
"8104","P12","31plus3","Bi",3372.6616,"4-5-1-5",31.3952430772739,0.816531771998441
"8105","P12","31plus3","Bi",3385.657,"2-5-2-5",18.0407402138002,0.986424964893892
"8106","P12","31plus3","Tetra",3387.6726,"1-7-0-7",28.2080107062102,0.986424964893892
"8107","P12","31plus3","Tri",3389.6768,"5-5-0-6",35.4547238328646,0.986424964893892
"8108","P12","31plus3","Tri",3402.6722,"3-5-1-6",52.2834661774321,0.95608854962128
"8109","P12","31plus3","Tri",3415.6676,"1-5-2-6",21.990171819956,0.982401907626987
"8110","P12","31plus3","Penta",3417.6832,"0-7-0-8",13.2498720802233,0.982401907626987
"8111","P12","31plus3","Tri",3419.6874,"4-5-0-7",14.6407275680971,0.982401907626987
"8112","P12","31plus3","Bi",3430.7034,"5-6-0-5",12.6118941612067,0.911330213191685
"8113","P12","31plus3","Tri",3432.6828,"2-5-1-7",15.2814748830223,0.911330213191685
"8114","P12","31plus3","Bi",3443.6988,"3-6-1-5",18.124929204398,0.169818790330631
"8115","P12","31plus3","Tri",3449.698,"3-5-0-8",10.4336802418883,0.187510339422201
"8116","P12","31plus3","Tri",3460.714,"4-6-0-6",46.346729719438,0.982979728586729
"8117","P12","31plus3","Tri",3473.7094,"2-6-1-6",36.5447748362565,0.75231024933098
"8118","P12","31plus3","Tri",3486.7048,"0-6-2-6",12.4915526849117,0.960009295263305
"8119","P12","31plus3","Tetra",3490.7246,"3-6-0-7",55.4450143092036,0.960009295263305
"8120","P12","31plus3","Bi",3501.7406,"4-7-0-5",8.4679687955438,0.902897635938889
"8121","P12","31plus3","Tetra",3503.72,"1-6-1-7",39.3747854615998,0.902897635938889
"8122","P12","31plus3","Tetra",3520.7352,"2-6-0-8",20.5764333590591,0.764491283267565
"8123","P12","31plus3","Tri",3531.7512,"3-7-0-6",19.552916861164,0.770967315629874
"8124","P12","31plus3","Polyhexose",3538.6966,"0-0-0-17",10.6690523003964,0.744648921168319
"8125","P12","31plus3","Tri",3544.7466,"1-7-1-6",12.1502920194342,0.123545689922263
"8126","P12","31plus3","Bi",3559.7462,"3-5-2-5",20.9540094970176,0.992071210943367
"8127","P12","31plus3","Tetra",3561.7618,"2-7-0-7",25.6175878080524,0.992071210943367
"8128","P12","31plus3","Tri",3563.766,"6-5-0-6",17.3235877485335,0.992071210943367
"8129","P12","31plus3","Tetra",3574.7572,"0-7-1-7",9.11745330898846,0.967231765497047
"8130","P12","31plus3","Tri",3576.7614,"4-5-1-6",32.8929920731488,0.967231765497047
"8131","P12","31plus3","Tri",3589.7568,"2-5-2-6",16.2497226665671,0.985444572226936
"8132","P12","31plus3","Penta",3591.7724,"1-7-0-8",37.0033655791398,0.985444572226936
"8133","P12","31plus3","Tri",3593.7766,"5-5-0-7",11.6274834063351,0.985444572226936
"8134","P12","31plus3","Tri",3602.7522,"0-5-3-6",11.0026671082974,0.58685344639177
"8135","P12","31plus3","Tri",3606.772,"3-5-1-7",18.7628026033655,0.58685344639177
"8136","P12","31plus3","Bi",3617.788,"4-6-1-5",12.6861109987595,0.727529067469044
"8137","P12","31plus3","Tri",3619.7674,"1-5-2-7",8.23330904727448,0.727529067469044
"8138","P12","31plus3","Tri",3623.7872,"4-5-0-8",7.95939269242638,0.727529067469044
"8139","P12","31plus3","Tetra",3632.799,"1-8-0-7",18.2734389775887,0.965868853056613
"8140","P12","31plus3","Tri",3634.8032,"5-6-0-6",18.86180792541,0.965868853056613
"8141","P12","31plus3","Tri",3636.7826,"2-5-1-8",5.97356988843069,0.965868853056613
"8142","P12","31plus3","Tri",3647.7986,"3-6-1-6",33.0014364503051,0.872380830132437
"8143","P12","31plus3","Tri",3653.7978,"3-5-0-9",9.24853490916794,0.0279529098315562
"8144","P12","31plus3","Tri",3660.794,"1-6-2-6",10.193175569024,0.989658447165554
"8145","P12","31plus3","Penta",3662.783,"0-8-0-8",6.85323026726802,0.989658447165554
"8146","P12","31plus3","Tetra",3664.8138,"4-6-0-7",50.6519081034242,0.989658447165554
"8147","P12","31plus3","Bi",3675.8298,"5-7-0-5",4.06198844983178,0.800817515242223
"8148","P12","31plus3","Tetra",3677.8092,"2-6-1-7",36.4290137681758,0.800817515242223
"8149","P12","31plus3","Tetra",3690.8046,"0-6-2-7",13.5568286461335,0.552849783140922
"8150","P12","31plus3","Tetra",3694.8244,"3-6-0-8",13.5034511011938,0.552849783140922
"8151","P12","31plus3","Tri",3705.8404,"4-7-0-6",13.3039888787391,0.903586203132109
"8152","P12","31plus3","Tetra",3707.8198,"1-6-1-8",9.473506653776,0.903586203132109
"8153","P12","31plus3","Tri",3718.8358,"2-7-1-6",11.9486460080367,0.163972122433151
"8154","P12","31plus3","Tetra",3724.835,"2-6-0-9",9.02242278165281,0.421077035304352
"8155","P12","31plus3","Tetra",3735.851,"3-7-0-7",29.072794034973,0.972882933695582
"8156","P12","31plus3","Tri",3737.8552,"7-5-0-6",3.96494673015626,0.972882933695582
"8157","P12","31plus3","Polyhexose",3742.7964,"0-0-0-18",8.02152224984323,0.306052220543895
"8158","P12","31plus3","Tetra",3748.8464,"1-7-1-7",8.90943539798495,0.966202591502079
"8159","P12","31plus3","Tri",3750.8506,"5-5-1-6",23.9484718948305,0.966202591502079
"8160","P12","31plus3","Tri",3763.846,"3-5-2-6",16.5013116492735,0.981389655554472
"8161","P12","31plus3","Penta",3765.8616,"2-7-0-8",25.7743112826502,0.981389655554472
"8162","P12","31plus3","Tri",3767.8658,"6-5-0-7",7.21498847878701,0.981389655554472
